position	link_query
0	yaAsiyna
0	Al^r
0	Al^m^
0	yaAsiyna
0	Personal pronoun
0	hiYaho
0	yaAsiyna
0	Personal pronoun
0	hiYaho
0	yaAsiyna
0	Personal pronoun
0	yaAsiyna
0	yaAsiyna
0	yaAsiyna
0	hiYaho
0	Al^m^S^
0	Al^m^r
0	yaAsiyna
0	hiYaho
0	Al^m^S^
0	Al^m^r
0	yaAsiyna
0	yaAsiyna
0	yaAsiyna
